Measure,Country,Sex,Age.Range,Cause,Metric,Year,Rate,GDP_ProCap_USD2010,UnemploymentRate,SuicCrime,Geo_Region,HeatDeaths,HeatWave,CivilWar,ViolentEvent,Unemployment_lag1year,Unemployment_lag2year,GDP_lag1year,GDP_lag2year,Income_2010
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2003,3.117079961,3464.396878,4.788000107,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.798999786,5.734000206,3359.162687,3221.302547,Lower-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2004,2.974189672,3602.999725,4.901000023,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.788000107,5.798999786,3464.396878,3359.162687,Lower-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2005,2.773412341,3796.2034,4.860000134,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.901000023,4.788000107,3602.999725,3464.396878,Lower-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2006,2.411101488,4047.748036,4.260000229,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.860000134,4.901000023,3796.2034,3602.999725,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2007,2.171263335,4356.738965,4.188000202,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.260000229,4.860000134,4047.748036,3796.2034,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2008,2.171575794,4716.197262,4.05700016,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.188000202,4.260000229,4356.738965,4047.748036,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2009,2.293310555,4729.735977,3.900000095,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.05700016,4.188000202,4716.197262,4356.738965,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2010,2.208859097,5082.354757,3.477999926,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.900000095,4.05700016,4729.735977,4716.197262,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2011,2.094113495,5360.226632,3.441999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.477999926,3.900000095,5082.354757,4729.735977,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2012,1.992634827,5642.578115,3.108999968,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.441999912,3.477999926,5360.226632,5082.354757,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2013,1.821055271,5919.209568,3.236999989,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.108999968,3.441999912,5642.578115,5360.226632,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2014,1.727585405,5996.496965,2.961999893,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.236999989,3.108999968,5919.209568,5642.578115,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2015,1.668150383,6114.227214,3,Not a Crime,Latin America & Caribbean,0,Normal,No,No,2.961999893,3.236999989,5996.496965,5919.209568,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2016,1.651606098,6262.368905,3.535000086,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3,2.961999893,6114.227214,5996.496965,Upper-Middle
Deaths,Peru,Female,55 to 59,Self-harm,Rate,2017,1.632016379,6314.291438,3.460000038,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.535000086,3,6262.368905,6114.227214,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1991,3.180528296,2654.788675,5.495999813,Not a Crime,Latin America & Caribbean,0,Normal,No,No,NA,NA,NA,NA,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1992,3.725855397,2589.343113,5.553999901,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.495999813,NA,2654.788675,NA,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1993,3.934951358,2673.740734,5.670000076,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.553999901,5.495999813,2589.343113,2654.788675,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1994,4.081558011,2947.027033,5.691999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.670000076,5.553999901,2673.740734,2589.343113,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1995,4.338240764,3107.114356,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.691999912,5.670000076,2947.027033,2673.740734,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1996,4.134931777,3135.414596,5.717000008,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.691999912,3107.114356,2947.027033,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1997,4.087797772,3277.955736,5.703000069,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.717000008,5.698999882,3135.414596,3107.114356,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1998,3.969249672,3208.224499,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.703000069,5.717000008,3277.955736,3135.414596,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,1999,3.662815087,3203.713757,5.757999897,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.703000069,3208.224499,3277.955736,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2000,3.468151139,3242.579157,5.736000061,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.757999897,5.698999882,3203.713757,3208.224499,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2001,3.30681681,3221.302547,5.734000206,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.736000061,5.757999897,3242.579157,3203.713757,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2002,3.270394964,3359.162687,5.798999786,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.734000206,5.736000061,3221.302547,3242.579157,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2003,3.351234935,3464.396878,4.788000107,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.798999786,5.734000206,3359.162687,3221.302547,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2004,3.110343001,3602.999725,4.901000023,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.788000107,5.798999786,3464.396878,3359.162687,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2005,2.864625896,3796.2034,4.860000134,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.901000023,4.788000107,3602.999725,3464.396878,Lower-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2006,2.609369658,4047.748036,4.260000229,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.860000134,4.901000023,3796.2034,3602.999725,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2007,2.484411531,4356.738965,4.188000202,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.260000229,4.860000134,4047.748036,3796.2034,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2008,2.423683349,4716.197262,4.05700016,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.188000202,4.260000229,4356.738965,4047.748036,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2009,2.519747909,4729.735977,3.900000095,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.05700016,4.188000202,4716.197262,4356.738965,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2010,2.497606278,5082.354757,3.477999926,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.900000095,4.05700016,4729.735977,4716.197262,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2011,2.45075938,5360.226632,3.441999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.477999926,3.900000095,5082.354757,4729.735977,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2012,2.309095368,5642.578115,3.108999968,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.441999912,3.477999926,5360.226632,5082.354757,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2013,2.159491782,5919.209568,3.236999989,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.108999968,3.441999912,5642.578115,5360.226632,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2014,2.03244294,5996.496965,2.961999893,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.236999989,3.108999968,5919.209568,5642.578115,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2015,1.916414732,6114.227214,3,Not a Crime,Latin America & Caribbean,0,Normal,No,No,2.961999893,3.236999989,5996.496965,5919.209568,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2016,1.884505234,6262.368905,3.535000086,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3,2.961999893,6114.227214,5996.496965,Upper-Middle
Deaths,Peru,Female,60 to 64,Self-harm,Rate,2017,1.882867009,6314.291438,3.460000038,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.535000086,3,6262.368905,6114.227214,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1991,3.872759273,2654.788675,5.495999813,Not a Crime,Latin America & Caribbean,0,Normal,No,No,NA,NA,NA,NA,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1992,4.364183457,2589.343113,5.553999901,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.495999813,NA,2654.788675,NA,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1993,4.534925372,2673.740734,5.670000076,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.553999901,5.495999813,2589.343113,2654.788675,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1994,4.870231975,2947.027033,5.691999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.670000076,5.553999901,2673.740734,2589.343113,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1995,5.310661319,3107.114356,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.691999912,5.670000076,2947.027033,2673.740734,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1996,5.124028574,3135.414596,5.717000008,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.691999912,3107.114356,2947.027033,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1997,5.189606767,3277.955736,5.703000069,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.717000008,5.698999882,3135.414596,3107.114356,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1998,5.134570784,3208.224499,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.703000069,5.717000008,3277.955736,3135.414596,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,1999,4.713980252,3203.713757,5.757999897,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.703000069,3208.224499,3277.955736,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2000,4.392657248,3242.579157,5.736000061,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.757999897,5.698999882,3203.713757,3208.224499,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2001,4.208615034,3221.302547,5.734000206,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.736000061,5.757999897,3242.579157,3203.713757,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2002,4.233795582,3359.162687,5.798999786,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.734000206,5.736000061,3221.302547,3242.579157,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2003,4.328150061,3464.396878,4.788000107,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.798999786,5.734000206,3359.162687,3221.302547,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2004,4.140399523,3602.999725,4.901000023,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.788000107,5.798999786,3464.396878,3359.162687,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2005,3.963847095,3796.2034,4.860000134,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.901000023,4.788000107,3602.999725,3464.396878,Lower-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2006,3.548255013,4047.748036,4.260000229,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.860000134,4.901000023,3796.2034,3602.999725,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2007,3.238987481,4356.738965,4.188000202,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.260000229,4.860000134,4047.748036,3796.2034,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2008,3.093469278,4716.197262,4.05700016,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.188000202,4.260000229,4356.738965,4047.748036,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2009,3.134495423,4729.735977,3.900000095,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.05700016,4.188000202,4716.197262,4356.738965,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2010,2.963656245,5082.354757,3.477999926,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.900000095,4.05700016,4729.735977,4716.197262,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2011,2.797704394,5360.226632,3.441999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.477999926,3.900000095,5082.354757,4729.735977,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2012,2.677500787,5642.578115,3.108999968,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.441999912,3.477999926,5360.226632,5082.354757,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2013,2.488569184,5919.209568,3.236999989,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.108999968,3.441999912,5642.578115,5360.226632,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2014,2.296302448,5996.496965,2.961999893,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.236999989,3.108999968,5919.209568,5642.578115,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2015,2.158571123,6114.227214,3,Not a Crime,Latin America & Caribbean,0,Normal,No,No,2.961999893,3.236999989,5996.496965,5919.209568,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2016,2.130320022,6262.368905,3.535000086,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3,2.961999893,6114.227214,5996.496965,Upper-Middle
Deaths,Peru,Female,65 to 69,Self-harm,Rate,2017,2.113510868,6314.291438,3.460000038,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.535000086,3,6262.368905,6114.227214,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1991,4.530187003,2654.788675,5.495999813,Not a Crime,Latin America & Caribbean,0,Normal,No,No,NA,NA,NA,NA,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1992,5.296361448,2589.343113,5.553999901,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.495999813,NA,2654.788675,NA,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1993,5.779548336,2673.740734,5.670000076,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.553999901,5.495999813,2589.343113,2654.788675,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1994,6.222570013,2947.027033,5.691999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.670000076,5.553999901,2673.740734,2589.343113,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1995,6.55778306,3107.114356,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.691999912,5.670000076,2947.027033,2673.740734,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1996,6.1949503,3135.414596,5.717000008,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.691999912,3107.114356,2947.027033,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1997,6.303578684,3277.955736,5.703000069,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.717000008,5.698999882,3135.414596,3107.114356,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1998,6.290130146,3208.224499,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.703000069,5.717000008,3277.955736,3135.414596,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,1999,5.872637124,3203.713757,5.757999897,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.703000069,3208.224499,3277.955736,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2000,5.684182796,3242.579157,5.736000061,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.757999897,5.698999882,3203.713757,3208.224499,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2001,5.379846727,3221.302547,5.734000206,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.736000061,5.757999897,3242.579157,3203.713757,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2002,5.219054751,3359.162687,5.798999786,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.734000206,5.736000061,3221.302547,3242.579157,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2003,5.274942634,3464.396878,4.788000107,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.798999786,5.734000206,3359.162687,3221.302547,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2004,4.890437876,3602.999725,4.901000023,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.788000107,5.798999786,3464.396878,3359.162687,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2005,4.567385015,3796.2034,4.860000134,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.901000023,4.788000107,3602.999725,3464.396878,Lower-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2006,4.224490274,4047.748036,4.260000229,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.860000134,4.901000023,3796.2034,3602.999725,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2007,4.020894266,4356.738965,4.188000202,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.260000229,4.860000134,4047.748036,3796.2034,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2008,3.927084304,4716.197262,4.05700016,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.188000202,4.260000229,4356.738965,4047.748036,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2009,4.038050937,4729.735977,3.900000095,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.05700016,4.188000202,4716.197262,4356.738965,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2010,3.962997861,5082.354757,3.477999926,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.900000095,4.05700016,4729.735977,4716.197262,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2011,3.707313326,5360.226632,3.441999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.477999926,3.900000095,5082.354757,4729.735977,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2012,3.525345067,5642.578115,3.108999968,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.441999912,3.477999926,5360.226632,5082.354757,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2013,3.252485906,5919.209568,3.236999989,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.108999968,3.441999912,5642.578115,5360.226632,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2014,2.993876603,5996.496965,2.961999893,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.236999989,3.108999968,5919.209568,5642.578115,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2015,2.788192151,6114.227214,3,Not a Crime,Latin America & Caribbean,0,Normal,No,No,2.961999893,3.236999989,5996.496965,5919.209568,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2016,2.754922195,6262.368905,3.535000086,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3,2.961999893,6114.227214,5996.496965,Upper-Middle
Deaths,Peru,Female,70 to 74,Self-harm,Rate,2017,2.762188385,6314.291438,3.460000038,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.535000086,3,6262.368905,6114.227214,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1991,4.358236051,2654.788675,5.495999813,Not a Crime,Latin America & Caribbean,0,Normal,No,No,NA,NA,NA,NA,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1992,4.977312262,2589.343113,5.553999901,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.495999813,NA,2654.788675,NA,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1993,5.282374546,2673.740734,5.670000076,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.553999901,5.495999813,2589.343113,2654.788675,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1994,5.586323767,2947.027033,5.691999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.670000076,5.553999901,2673.740734,2589.343113,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1995,6.070876943,3107.114356,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.691999912,5.670000076,2947.027033,2673.740734,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1996,5.945830184,3135.414596,5.717000008,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.691999912,3107.114356,2947.027033,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1997,6.136185121,3277.955736,5.703000069,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.717000008,5.698999882,3135.414596,3107.114356,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1998,6.197991566,3208.224499,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.703000069,5.717000008,3277.955736,3135.414596,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,1999,5.575369333,3203.713757,5.757999897,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.698999882,5.703000069,3208.224499,3277.955736,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2000,5.155282383,3242.579157,5.736000061,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.757999897,5.698999882,3203.713757,3208.224499,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2001,4.847809504,3221.302547,5.734000206,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.736000061,5.757999897,3242.579157,3203.713757,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2002,4.732357225,3359.162687,5.798999786,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.734000206,5.736000061,3221.302547,3242.579157,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2003,4.899037716,3464.396878,4.788000107,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.798999786,5.734000206,3359.162687,3221.302547,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2004,4.756017273,3602.999725,4.901000023,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.788000107,5.798999786,3464.396878,3359.162687,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2005,4.484021416,3796.2034,4.860000134,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.901000023,4.788000107,3602.999725,3464.396878,Lower-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2006,4.093217108,4047.748036,4.260000229,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.860000134,4.901000023,3796.2034,3602.999725,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2007,3.87996123,4356.738965,4.188000202,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.260000229,4.860000134,4047.748036,3796.2034,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2008,3.703084611,4716.197262,4.05700016,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.188000202,4.260000229,4356.738965,4047.748036,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2009,3.745340407,4729.735977,3.900000095,Not a Crime,Latin America & Caribbean,0,Normal,No,No,4.05700016,4.188000202,4716.197262,4356.738965,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2010,3.596448301,5082.354757,3.477999926,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.900000095,4.05700016,4729.735977,4716.197262,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2011,3.441893666,5360.226632,3.441999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.477999926,3.900000095,5082.354757,4729.735977,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2012,3.355304927,5642.578115,3.108999968,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.441999912,3.477999926,5360.226632,5082.354757,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2013,3.148799937,5919.209568,3.236999989,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.108999968,3.441999912,5642.578115,5360.226632,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2014,2.984247001,5996.496965,2.961999893,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.236999989,3.108999968,5919.209568,5642.578115,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2015,2.81723215,6114.227214,3,Not a Crime,Latin America & Caribbean,0,Normal,No,No,2.961999893,3.236999989,5996.496965,5919.209568,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2016,2.784252776,6262.368905,3.535000086,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3,2.961999893,6114.227214,5996.496965,Upper-Middle
Deaths,Peru,Female,75 to 79,Self-harm,Rate,2017,2.749450886,6314.291438,3.460000038,Not a Crime,Latin America & Caribbean,0,Normal,No,No,3.535000086,3,6262.368905,6114.227214,Upper-Middle
Deaths,Peru,Female,80 to 84,Self-harm,Rate,1991,6.1354101,2654.788675,5.495999813,Not a Crime,Latin America & Caribbean,0,Normal,No,No,NA,NA,NA,NA,Lower-Middle
Deaths,Peru,Female,80 to 84,Self-harm,Rate,1992,7.136800725,2589.343113,5.553999901,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.495999813,NA,2654.788675,NA,Lower-Middle
Deaths,Peru,Female,80 to 84,Self-harm,Rate,1993,7.925292564,2673.740734,5.670000076,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.553999901,5.495999813,2589.343113,2654.788675,Lower-Middle
Deaths,Peru,Female,80 to 84,Self-harm,Rate,1994,8.67669868,2947.027033,5.691999912,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.670000076,5.553999901,2673.740734,2589.343113,Lower-Middle
Deaths,Peru,Female,80 to 84,Self-harm,Rate,1995,9.198511526,3107.114356,5.698999882,Not a Crime,Latin America & Caribbean,0,Normal,No,No,5.691999912,5.670000076,2947.027033,2673.740734,Lower-Middle
